STATION,LAT,LON,ELEV,DATE,PRCP1,TMAX1,TMIN1,SNOW1,SNOWD1,PRCP2,TMAX2,TMIN2,SNOW2,SNOWD2
USC00057936,40.4883,-106.8233,2092.8,726383,0,217,33,0,0,0,217,33,0,0
USC00057936,40.4883,-106.8233,2092.8,726385,0,217,33,0,0,0,217,33,0,0
USC00057936,40.4883,-106.8233,2092.8,726387,0,217,33,0,0,0,217,33,0,0
USC00057936,40.4883,-106.8233,2092.8,726389,0,217,33,0,0,0,217,33,0,0
USC00057936,40.4883,-106.8233,2092.8,726391,0,217,33,0,0,0,217,33,0,0
USC00057936,40.4883,-106.8233,2092.8,726393,0,217,33,0,0,0,217,33,0,0
USC00057936,40.4883,-106.8233,2092.8,726395,0,217,33,0,0,0,217,33,0,0
USC00057936,40.4883,-106.8233,2092.8,726397,0,217,33,0,0,0,217,33,0,0
USC00057936,40.4883,-106.8233,2092.8,726399,0,217,33,0,0,0,217,33,0,0
USC00057936,40.4883,-106.8233,2092.8,726401,0,217,33,0,0,0,217,33,0,0
USC00057936,40.4883,-106.8233,2092.8,726403,0,217,33,0,0,0,217,33,0,0
USC00057936,40.4883,-106.8233,2092.8,726405,0,217,33,0,0,0,217,33,0,0
USC00057936,40.4883,-106.8233,2092.8,726437,0,-17,-222,0,178,0,-17,-222,0,178
USC00057936,40.4883,-106.8233,2092.8,726439,0,-17,-222,0,178,0,-17,-222,0,178
USC00057936,40.4883,-106.8233,2092.8,726441,0,-17,-222,0,178,0,-17,-222,0,178
USC00057936,40.4883,-106.8233,2092.8,726443,0,-17,-222,0,178,0,-17,-222,0,178
USC00057936,40.4883,-106.8233,2092.8,726445,0,-17,-222,0,178,0,-17,-222,0,178
USC00057936,40.4883,-106.8233,2092.8,726447,0,-17,-222,0,178,0,-17,-222,0,178
USC00057936,40.4883,-106.8233,2092.8,726449,0,-17,-222,0,178,0,-17,-222,0,178
USC00057936,40.4883,-106.8233,2092.8,726451,0,-17,-222,0,178,0,-17,-222,0,178
USC00057936,40.4883,-106.8233,2092.8,726453,0,-17,-222,0,178,0,-17,-222,0,178
USC00057936,40.4883,-106.8233,2092.8,726455,0,-17,-222,0,178,0,-17,-222,0,178
USC00057936,40.4883,-106.8233,2092.8,726457,0,-17,-222,0,178,0,-17,-222,0,178
USC00057936,40.4883,-106.8233,2092.8,726459,0,-17,-222,0,178,0,-17,-222,0,178
USC00057936,40.4883,-106.8233,2092.8,726461,0,-17,-222,0,178,0,-17,-222,0,178
USC00057936,40.4883,-106.8233,2092.8,726463,0,-17,-222,0,178,0,-17,-222,0,178
USC00057936,40.4883,-106.8233,2092.8,726465,0,-17,-222,0,178,0,-17,-222,0,178
USC00057936,40.4883,-106.8233,2092.8,726467,0,-17,-222,0,178,0,-83,-250,0,432
USC00057936,40.4883,-106.8233,2092.8,726469,0,-83,-250,0,432,0,-83,-250,0,432
USC00057936,40.4883,-106.8233,2092.8,726471,0,-83,-250,0,432,0,-83,-250,0,432
USC00057936,40.4883,-106.8233,2092.8,726473,0,-83,-250,0,432,0,-83,-250,0,432
USC00057936,40.4883,-106.8233,2092.8,726475,0,-83,-250,0,432,0,-83,-250,0,432
USC00057936,40.4883,-106.8233,2092.8,726477,0,-83,-250,0,432,0,-83,-250,0,432
USC00057936,40.4883,-106.8233,2092.8,726479,0,-83,-250,0,432,0,-83,-250,0,432
USC00057936,40.4883,-106.8233,2092.8,726481,0,-83,-250,0,432,0,-83,-250,0,432
USC00057936,40.4883,-106.8233,2092.8,726483,0,-83,-250,0,432,0,-83,-250,0,432
USC00057936,40.4883,-106.8233,2092.8,726485,0,-83,-250,0,432,0,-83,-250,0,432
USC00057936,40.4883,-106.8233,2092.8,726487,0,-83,-250,0,432,0,-83,-250,0,432
USC00057936,40.4883,-106.8233,2092.8,726489,0,-83,-250,0,432,0,-83,-250,0,432
USC00057936,40.4883,-106.8233,2092.8,726491,0,-83,-250,0,432,0,-83,-250,0,432
USC00057936,40.4883,-106.8233,2092.8,726493,0,-83,-250,0,432,0,-83,-250,0,432
USC00057936,40.4883,-106.8233,2092.8,726495,0,-83,-250,0,432,0,-83,-250,0,432
USC00057936,40.4883,-106.8233,2092.8,726497,0,-83,-250,0,432,0,-83,-250,0,432
USC00057936,40.4883,-106.8233,2092.8,726499,53,0,-89,102,559,53,0,-89,102,559
USC00057936,40.4883,-106.8233,2092.8,726501,53,0,-89,102,559,53,0,-89,102,559
USC00057936,40.4883,-106.8233,2092.8,726503,53,0,-89,102,559,53,0,-89,102,559
USC00057936,40.4883,-106.8233,2092.8,726505,53,0,-89,102,559,53,0,-89,102,559
USC00057936,40.4883,-106.8233,2092.8,726507,53,0,-89,102,559,53,0,-89,102,559
USC00057936,40.4883,-106.8233,2092.8,726509,53,0,-89,102,559,53,0,-89,102,559
USC00057936,40.4883,-106.8233,2092.8,726511,53,0,-89,102,559,53,0,-89,102,559
USC00057936,40.4883,-106.8233,2092.8,726513,53,0,-89,102,559,53,0,-89,102,559
USC00057936,40.4883,-106.8233,2092.8,726515,53,0,-89,102,559,53,0,-89,102,559
USC00057936,40.4883,-106.8233,2092.8,726517,53,0,-89,102,559,53,0,-89,102,559
USC00057936,40.4883,-106.8233,2092.8,726519,53,0,-89,102,559,53,0,-89,102,559
USC00057936,40.4883,-106.8233,2092.8,726521,53,0,-89,102,559,53,0,-89,102,559
USC00057936,40.4883,-106.8233,2092.8,726523,53,0,-89,102,559,53,0,-89,102,559
USC00057936,40.4883,-106.8233,2092.8,726525,53,0,-89,102,559,53,0,-89,102,559
USC00057936,40.4883,-106.8233,2092.8,726527,0,28,-100,0,406,0,28,-100,0,406
USC00057936,40.4883,-106.8233,2092.8,726529,0,28,-100,0,406,0,28,-100,0,406
USC00057936,40.4883,-106.8233,2092.8,726531,0,28,-100,0,406,0,28,-100,0,406
USC00057936,40.4883,-106.8233,2092.8,726533,0,28,-100,0,406,0,28,-100,0,406
USC00057936,40.4883,-106.8233,2092.8,726535,0,28,-100,0,406,0,28,-100,0,406
USC00057936,40.4883,-106.8233,2092.8,726537,0,28,-100,0,406,0,28,-100,0,406
USC00057936,40.4883,-106.8233,2092.8,726539,0,28,-100,0,406,0,28,-100,0,406
USC00057936,40.4883,-106.8233,2092.8,726541,0,28,-100,0,406,0,28,-100,0,406
USC00057936,40.4883,-106.8233,2092.8,726543,0,28,-100,0,406,0,28,-100,0,406
USC00057936,40.4883,-106.8233,2092.8,726545,0,28,-100,0,406,0,28,-100,0,406
USC00057936,40.4883,-106.8233,2092.8,726547,0,28,-100,0,406,0,28,-100,0,406
USC00057936,40.4883,-106.8233,2092.8,726549,0,28,-100,0,406,0,28,-100,0,406
USC00057936,40.4883,-106.8233,2092.8,726551,0,28,-100,0,406,0,28,-100,0,406
USC00057936,40.4883,-106.8233,2092.8,726553,0,28,-100,0,406,0,28,-100,0,406
USC00057936,40.4883,-106.8233,2092.8,726555,0,28,-100,0,406,0,28,-100,0,406
USC00057936,40.4883,-106.8233,2092.8,726557,0,28,-100,0,406,8,122,-44,0,0
USC00057936,40.4883,-106.8233,2092.8,726559,8,122,-44,0,0,8,122,-44,0,0
USC00057936,40.4883,-106.8233,2092.8,726561,8,122,-44,0,0,8,122,-44,0,0
USC00057936,40.4883,-106.8233,2092.8,726563,8,122,-44,0,0,8,122,-44,0,0
USC00057936,40.4883,-106.8233,2092.8,726565,8,122,-44,0,0,8,122,-44,0,0
USC00057936,40.4883,-106.8233,2092.8,726567,8,122,-44,0,0,8,122,-44,0,0
USC00057936,40.4883,-106.8233,2092.8,726569,8,122,-44,0,0,8,122,-44,0,0
USC00057936,40.4883,-106.8233,2092.8,726571,8,122,-44,0,0,8,122,-44,0,0
USC00057936,40.4883,-106.8233,2092.8,726573,8,122,-44,0,0,8,122,-44,0,0
USC00057936,40.4883,-106.8233,2092.8,726575,8,122,-44,0,0,8,122,-44,0,0
USC00057936,40.4883,-106.8233,2092.8,726577,8,122,-44,0,0,8,122,-44,0,0
USC00057936,40.4883,-106.8233,2092.8,726579,8,122,-44,0,0,8,122,-44,0,0
USC00057936,40.4883,-106.8233,2092.8,726581,8,122,-44,0,0,8,122,-44,0,0
USC00057936,40.4883,-106.8233,2092.8,726583,8,122,-44,0,0,8,122,-44,0,0
USC00057936,40.4883,-106.8233,2092.8,726585,8,122,-44,0,0,8,122,-44,0,0
USC00057936,40.4883,-106.8233,2092.8,726587,8,122,-44,0,0,0,89,-61,0,0
USC00057936,40.4883,-106.8233,2092.8,726589,0,89,-61,0,0,0,89,-61,0,0
USC00057936,40.4883,-106.8233,2092.8,726591,0,89,-61,0,0,0,89,-61,0,0
USC00057936,40.4883,-106.8233,2092.8,726593,0,89,-61,0,0,0,89,-61,0,0
USC00057936,40.4883,-106.8233,2092.8,726595,0,89,-61,0,0,0,89,-61,0,0
USC00057936,40.4883,-106.8233,2092.8,726597,0,89,-61,0,0,0,89,-61,0,0
USC00057936,40.4883,-106.8233,2092.8,726599,0,89,-61,0,0,0,89,-61,0,0
USC00057936,40.4883,-106.8233,2092.8,726601,0,89,-61,0,0,0,89,-61,0,0
USC00057936,40.4883,-106.8233,2092.8,726603,0,89,-61,0,0,0,89,-61,0,0
USC00057936,40.4883,-106.8233,2092.8,726605,0,89,-61,0,0,0,89,-61,0,0
USC00057936,40.4883,-106.8233,2092.8,726607,0,89,-61,0,0,0,89,-61,0,0
USC00057936,40.4883,-106.8233,2092.8,726609,0,89,-61,0,0,0,89,-61,0,0
USC00057936,40.4883,-106.8233,2092.8,726611,0,89,-61,0,0,0,89,-61,0,0
USC00057936,40.4883,-106.8233,2092.8,726613,0,89,-61,0,0,0,89,-61,0,0
USC00057936,40.4883,-106.8233,2092.8,726615,0,89,-61,0,0,0,89,-61,0,0
USC00057936,40.4883,-106.8233,2092.8,726617,0,89,-61,0,0,0,89,-61,0,0
USC00057936,40.4883,-106.8233,2092.8,726619,0,217,11,0,0,0,217,11,0,0
USC00057936,40.4883,-106.8233,2092.8,726621,0,217,11,0,0,0,217,11,0,0
USC00057936,40.4883,-106.8233,2092.8,726623,0,217,11,0,0,0,217,11,0,0
USC00057936,40.4883,-106.8233,2092.8,726625,0,217,11,0,0,0,217,11,0,0
USC00057936,40.4883,-106.8233,2092.8,726627,0,217,11,0,0,0,217,11,0,0
USC00057936,40.4883,-106.8233,2092.8,726629,0,217,11,0,0,0,217,11,0,0
USC00057936,40.4883,-106.8233,2092.8,726631,0,217,11,0,0,0,217,11,0,0
USC00057936,40.4883,-106.8233,2092.8,726633,0,217,11,0,0,0,217,11,0,0
USC00057936,40.4883,-106.8233,2092.8,726635,0,217,11,0,0,0,217,11,0,0
USC00057936,40.4883,-106.8233,2092.8,726637,0,217,11,0,0,0,217,11,0,0
USC00057936,40.4883,-106.8233,2092.8,726639,0,217,11,0,0,0,217,11,0,0
USC00057936,40.4883,-106.8233,2092.8,726641,0,217,11,0,0,0,217,11,0,0
USC00057936,40.4883,-106.8233,2092.8,726643,0,217,11,0,0,0,217,11,0,0
USC00057936,40.4883,-106.8233,2092.8,726645,0,217,11,0,0,0,217,11,0,0
USC00057936,40.4883,-106.8233,2092.8,726647,0,217,11,0,0,0,217,11,0,0
USC00057936,40.4883,-106.8233,2092.8,726649,0,311,78,0,0,0,311,78,0,0
USC00057936,40.4883,-106.8233,2092.8,726651,0,311,78,0,0,0,311,78,0,0
USC00057936,40.4883,-106.8233,2092.8,726653,0,311,78,0,0,0,311,78,0,0
USC00057936,40.4883,-106.8233,2092.8,726655,0,311,78,0,0,0,311,78,0,0
USC00057936,40.4883,-106.8233,2092.8,726657,0,311,78,0,0,0,311,78,0,0
USC00057936,40.4883,-106.8233,2092.8,726659,0,311,78,0,0,0,311,78,0,0
USC00057936,40.4883,-106.8233,2092.8,726661,0,311,78,0,0,0,311,78,0,0
USC00057936,40.4883,-106.8233,2092.8,726663,0,311,78,0,0,0,311,78,0,0
USC00057936,40.4883,-106.8233,2092.8,726665,0,311,78,0,0,0,311,78,0,0
USC00057936,40.4883,-106.8233,2092.8,726667,0,311,78,0,0,0,311,78,0,0
USC00057936,40.4883,-106.8233,2092.8,726669,0,311,78,0,0,0,311,78,0,0
USC00057936,40.4883,-106.8233,2092.8,726671,0,311,78,0,0,0,311,78,0,0
USC00057936,40.4883,-106.8233,2092.8,726673,0,311,78,0,0,0,311,78,0,0
USC00057936,40.4883,-106.8233,2092.8,726675,0,311,78,0,0,0,311,78,0,0
USC00057936,40.4883,-106.8233,2092.8,726677,0,311,78,0,0,0,311,78,0,0
USC00057936,40.4883,-106.8233,2092.8,726679,0,311,78,0,0,0,294,22,0,0
USC00057936,40.4883,-106.8233,2092.8,726681,0,294,22,0,0,0,294,22,0,0
USC00057936,40.4883,-106.8233,2092.8,726683,0,294,22,0,0,0,294,22,0,0
USC00057936,40.4883,-106.8233,2092.8,726685,0,294,22,0,0,0,294,22,0,0
USC00057936,40.4883,-106.8233,2092.8,726687,0,294,22,0,0,0,294,22,0,0
USC00057936,40.4883,-106.8233,2092.8,726689,0,294,22,0,0,0,294,22,0,0
USC00057936,40.4883,-106.8233,2092.8,726691,0,294,22,0,0,0,294,22,0,0
USC00057936,40.4883,-106.8233,2092.8,726693,0,294,22,0,0,0,294,22,0,0
USC00057936,40.4883,-106.8233,2092.8,726695,0,294,22,0,0,0,294,22,0,0
USC00057936,40.4883,-106.8233,2092.8,726697,0,294,22,0,0,0,294,22,0,0
USC00057936,40.4883,-106.8233,2092.8,726699,0,294,22,0,0,0,294,22,0,0
USC00057936,40.4883,-106.8233,2092.8,726701,0,294,22,0,0,0,294,22,0,0
USC00057936,40.4883,-106.8233,2092.8,726703,0,294,22,0,0,0,294,22,0,0
USC00057936,40.4883,-106.8233,2092.8,726705,0,294,22,0,0,0,294,22,0,0
USC00057936,40.4883,-106.8233,2092.8,726707,0,294,22,0,0,0,294,22,0,0
USC00057936,40.4883,-106.8233,2092.8,726709,0,294,22,0,0,0,294,22,0,0
USC00057936,40.4883,-106.8233,2092.8,726711,53,256,50,0,0,53,256,50,0,0
USC00057936,40.4883,-106.8233,2092.8,726713,53,256,50,0,0,53,256,50,0,0
USC00057936,40.4883,-106.8233,2092.8,726715,53,256,50,0,0,53,256,50,0,0
USC00057936,40.4883,-106.8233,2092.8,726717,53,256,50,0,0,53,256,50,0,0
USC00057936,40.4883,-106.8233,2092.8,726719,53,256,50,0,0,53,256,50,0,0
USC00057936,40.4883,-106.8233,2092.8,726721,53,256,50,0,0,53,256,50,0,0
USC00057936,40.4883,-106.8233,2092.8,726723,53,256,50,0,0,53,256,50,0,0
USC00057936,40.4883,-106.8233,2092.8,726725,53,256,50,0,0,53,256,50,0,0
USC00057936,40.4883,-106.8233,2092.8,726727,53,256,50,0,0,53,256,50,0,0
USC00057936,40.4883,-106.8233,2092.8,726729,53,256,50,0,0,53,256,50,0,0
USC00057936,40.4883,-106.8233,2092.8,726731,53,256,50,0,0,53,256,50,0,0
USC00057936,40.4883,-106.8233,2092.8,726733,53,256,50,0,0,53,256,50,0,0
USC00057936,40.4883,-106.8233,2092.8,726735,53,256,50,0,0,53,256,50,0,0
USC00057936,40.4883,-106.8233,2092.8,726737,53,256,50,0,0,53,256,50,0,0
USC00057936,40.4883,-106.8233,2092.8,726739,53,256,50,0,0,53,256,50,0,0
USC00057936,40.4883,-106.8233,2092.8,726741,0,233,6,0,0,0,233,6,0,0
USC00057936,40.4883,-106.8233,2092.8,726743,0,233,6,0,0,0,233,6,0,0
USC00057936,40.4883,-106.8233,2092.8,726745,0,233,6,0,0,0,233,6,0,0
USC00057936,40.4883,-106.8233,2092.8,726747,0,233,6,0,0,0,233,6,0,0
USC00057936,40.4883,-106.8233,2092.8,726749,0,233,6,0,0,0,233,6,0,0
USC00057936,40.4883,-106.8233,2092.8,726751,0,233,6,0,0,0,233,6,0,0
USC00057936,40.4883,-106.8233,2092.8,726753,0,233,6,0,0,0,233,6,0,0
USC00057936,40.4883,-106.8233,2092.8,726755,0,233,6,0,0,0,233,6,0,0
USC00057936,40.4883,-106.8233,2092.8,726757,0,233,6,0,0,0,233,6,0,0
USC00057936,40.4883,-106.8233,2092.8,726759,0,233,6,0,0,0,233,6,0,0
USC00057936,40.4883,-106.8233,2092.8,726761,0,233,6,0,0,0,233,6,0,0
USC00057936,40.4883,-106.8233,2092.8,726763,0,233,6,0,0,0,233,6,0,0
USC00057936,40.4883,-106.8233,2092.8,726765,0,233,6,0,0,0,233,6,0,0
USC00057936,40.4883,-106.8233,2092.8,726767,0,233,6,0,0,0,233,6,0,0
USC00057936,40.4883,-106.8233,2092.8,726769,0,233,6,0,0,0,233,6,0,0
USC00057936,40.4883,-106.8233,2092.8,726771,0,233,6,0,0,0,178,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,726773,0,178,-17,0,0,0,178,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,726775,0,178,-17,0,0,0,178,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,726777,0,178,-17,0,0,0,178,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,726779,0,178,-17,0,0,0,178,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,726781,0,178,-17,0,0,0,178,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,726783,0,178,-17,0,0,0,178,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,726785,0,178,-17,0,0,0,178,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,726787,0,178,-17,0,0,0,178,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,726789,0,178,-17,0,0,0,178,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,726791,0,178,-17,0,0,0,178,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,726793,0,178,-17,0,0,0,178,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,726795,0,178,-17,0,0,0,178,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,726797,0,178,-17,0,0,0,178,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,726799,0,178,-17,0,0,0,178,-17,0,0
USC00057936,40.4883,-106.8233,2092.8,726801,0,178,-17,0,0,0,6,-200,0,152
USC00057936,40.4883,-106.8233,2092.8,726803,0,6,-200,0,152,0,6,-200,0,152
USC00057936,40.4883,-106.8233,2092.8,726805,0,6,-200,0,152,0,6,-200,0,152
USC00057936,40.4883,-106.8233,2092.8,726807,0,6,-200,0,152,0,6,-200,0,152
USC00057936,40.4883,-106.8233,2092.8,726809,0,6,-200,0,152,0,6,-200,0,152
USC00057936,40.4883,-106.8233,2092.8,726811,0,6,-200,0,152,0,6,-200,0,152
USC00057936,40.4883,-106.8233,2092.8,726813,0,6,-200,0,152,0,6,-200,0,152
USC00057936,40.4883,-106.8233,2092.8,726815,0,6,-200,0,152,0,6,-200,0,152
USC00057936,40.4883,-106.8233,2092.8,726817,0,6,-200,0,152,0,6,-200,0,152
USC00057936,40.4883,-106.8233,2092.8,726819,0,6,-200,0,152,0,6,-200,0,152
USC00057936,40.4883,-106.8233,2092.8,726821,0,6,-200,0,152,0,6,-200,0,152
USC00057936,40.4883,-106.8233,2092.8,726823,0,6,-200,0,152,0,6,-200,0,152
USC00057936,40.4883,-106.8233,2092.8,726825,0,6,-200,0,152,0,6,-200,0,152
USC00057936,40.4883,-106.8233,2092.8,726827,0,6,-200,0,152,0,6,-200,0,152
USC00057936,40.4883,-106.8233,2092.8,726829,0,6,-200,0,152,0,6,-200,0,152
USC00057936,40.4883,-106.8233,2092.8,726831,0,6,-200,0,152,0,6,-200,0,152
USC00057936,40.4883,-106.8233,2092.8,726833,0,-56,-244,0,356,0,-56,-244,0,356
USC00057936,40.4883,-106.8233,2092.8,726835,0,-56,-244,0,356,0,-56,-244,0,356
USC00057936,40.4883,-106.8233,2092.8,726837,0,-56,-244,0,356,0,-56,-244,0,356
USC00057936,40.4883,-106.8233,2092.8,726839,0,-56,-244,0,356,0,-56,-244,0,356
USC00057936,40.4883,-106.8233,2092.8,726841,0,-56,-244,0,356,0,-56,-244,0,356
USC00057936,40.4883,-106.8233,2092.8,726843,0,-56,-244,0,356,0,-56,-244,0,356
USC00057936,40.4883,-106.8233,2092.8,726845,0,-56,-244,0,356,0,-56,-244,0,356
USC00057936,40.4883,-106.8233,2092.8,726847,0,-56,-244,0,356,0,-56,-244,0,356
USC00057936,40.4883,-106.8233,2092.8,726849,0,-56,-244,0,356,0,-56,-244,0,356
USC00057936,40.4883,-106.8233,2092.8,726851,0,-56,-244,0,356,0,-56,-244,0,356
USC00057936,40.4883,-106.8233,2092.8,726853,0,-56,-244,0,356,0,-56,-244,0,356
USC00057936,40.4883,-106.8233,2092.8,726855,0,-56,-244,0,356,0,-56,-244,0,356
USC00057936,40.4883,-106.8233,2092.8,726857,0,-56,-244,0,356,0,-56,-244,0,356
USC00057936,40.4883,-106.8233,2092.8,726859,0,-56,-244,0,356,0,-56,-244,0,356
USC00057936,40.4883,-106.8233,2092.8,726861,0,-56,-244,0,356,0,-56,-244,0,356
USC00057936,40.4883,-106.8233,2092.8,726863,0,-56,-244,0,356,41,39,-122,58,457
USC00057936,40.4883,-106.8233,2092.8,726893,41,39,-122,58,457,41,39,-122,58,457
USC00057936,40.4883,-106.8233,2092.8,726895,41,39,-122,58,457,41,39,-122,58,457
USC00057936,40.4883,-106.8233,2092.8,726897,41,39,-122,58,457,41,39,-122,58,457
USC00057936,40.4883,-106.8233,2092.8,726899,41,39,-122,58,457,41,39,-122,58,457
USC00057936,40.4883,-106.8233,2092.8,726901,41,39,-122,58,457,41,39,-122,58,457
USC00057936,40.4883,-106.8233,2092.8,726903,41,39,-122,58,457,41,39,-122,58,457
USC00057936,40.4883,-106.8233,2092.8,726905,41,39,-122,58,457,41,39,-122,58,457
USC00057936,40.4883,-106.8233,2092.8,726907,41,39,-122,58,457,41,39,-122,58,457
USC00057936,40.4883,-106.8233,2092.8,726909,41,39,-122,58,457,41,39,-122,58,457
USC00057936,40.4883,-106.8233,2092.8,726911,41,39,-122,58,457,41,39,-122,58,457
USC00057936,40.4883,-106.8233,2092.8,726913,41,39,-122,58,457,41,39,-122,58,457
USC00057936,40.4883,-106.8233,2092.8,726915,41,39,-122,58,457,41,39,-122,58,457
USC00057936,40.4883,-106.8233,2092.8,726917,41,39,-122,58,457,41,39,-122,58,457
USC00057936,40.4883,-106.8233,2092.8,726919,41,39,-122,58,457,41,39,-122,58,457
USC00057936,40.4883,-106.8233,2092.8,726921,41,39,-122,58,457,41,39,-122,58,457
USC00057936,40.4883,-106.8233,2092.8,726923,0,128,-61,0,254,0,128,-61,0,254
USC00057936,40.4883,-106.8233,2092.8,726925,0,128,-61,0,254,0,128,-61,0,254
USC00057936,40.4883,-106.8233,2092.8,726927,0,128,-61,0,254,0,128,-61,0,254
USC00057936,40.4883,-106.8233,2092.8,726929,0,128,-61,0,254,0,128,-61,0,254
USC00057936,40.4883,-106.8233,2092.8,726931,0,128,-61,0,254,0,128,-61,0,254
USC00057936,40.4883,-106.8233,2092.8,726933,0,128,-61,0,254,0,128,-61,0,254
USC00057936,40.4883,-106.8233,2092.8,726935,0,128,-61,0,254,0,128,-61,0,254
USC00057936,40.4883,-106.8233,2092.8,726937,0,128,-61,0,254,0,128,-61,0,254
USC00057936,40.4883,-106.8233,2092.8,726939,0,128,-61,0,254,0,128,-61,0,254
USC00057936,40.4883,-106.8233,2092.8,726941,0,128,-61,0,254,0,128,-61,0,254
USC00057936,40.4883,-106.8233,2092.8,726943,0,128,-61,0,254,0,128,-61,0,254
USC00057936,40.4883,-106.8233,2092.8,726945,0,128,-61,0,254,0,128,-61,0,254
USC00057936,40.4883,-106.8233,2092.8,726947,0,128,-61,0,254,0,128,-61,0,254
USC00057936,40.4883,-106.8233,2092.8,726949,0,128,-61,0,254,0,128,-61,0,254
USC00057936,40.4883,-106.8233,2092.8,726951,0,128,-61,0,254,0,128,-61,0,254
USC00057936,40.4883,-106.8233,2092.8,726953,3,67,-72,0,0,3,67,-72,0,0
USC00057936,40.4883,-106.8233,2092.8,726955,3,67,-72,0,0,3,67,-72,0,0
USC00057936,40.4883,-106.8233,2092.8,726957,3,67,-72,0,0,3,67,-72,0,0
USC00057936,40.4883,-106.8233,2092.8,726959,3,67,-72,0,0,3,67,-72,0,0
USC00057936,40.4883,-106.8233,2092.8,726961,3,67,-72,0,0,3,67,-72,0,0
USC00057936,40.4883,-106.8233,2092.8,726963,3,67,-72,0,0,3,67,-72,0,0
USC00057936,40.4883,-106.8233,2092.8,726965,3,67,-72,0,0,3,67,-72,0,0
USC00057936,40.4883,-106.8233,2092.8,726967,3,67,-72,0,0,3,67,-72,0,0
USC00057936,40.4883,-106.8233,2092.8,726969,3,67,-72,0,0,3,67,-72,0,0
USC00057936,40.4883,-106.8233,2092.8,726971,3,67,-72,0,0,3,67,-72,0,0
USC00057936,40.4883,-106.8233,2092.8,726973,3,67,-72,0,0,3,67,-72,0,0
USC00057936,40.4883,-106.8233,2092.8,726975,3,67,-72,0,0,3,67,-72,0,0
USC00057936,40.4883,-106.8233,2092.8,726977,3,67,-72,0,0,3,67,-72,0,0
USC00057936,40.4883,-106.8233,2092.8,726979,3,67,-72,0,0,3,67,-72,0,0
USC00057936,40.4883,-106.8233,2092.8,726981,3,67,-72,0,0,3,67,-72,0,0
USC00057936,40.4883,-106.8233,2092.8,726983,3,67,-72,0,0,0,217,17,0,0
USC00057936,40.4883,-106.8233,2092.8,726985,0,217,17,0,0,0,217,17,0,0
USC00057936,40.4883,-106.8233,2092.8,726987,0,217,17,0,0,0,217,17,0,0
USC00057936,40.4883,-106.8233,2092.8,726989,0,217,17,0,0,0,217,17,0,0
USC00057936,40.4883,-106.8233,2092.8,726991,0,217,17,0,0,0,217,17,0,0
USC00057936,40.4883,-106.8233,2092.8,726993,0,217,17,0,0,0,217,17,0,0
USC00057936,40.4883,-106.8233,2092.8,726995,0,217,17,0,0,0,217,17,0,0
USC00057936,40.4883,-106.8233,2092.8,726997,0,217,17,0,0,0,217,17,0,0
USC00057936,40.4883,-106.8233,2092.8,726999,0,217,17,0,0,0,217,17,0,0
USC00057936,40.4883,-106.8233,2092.8,727001,0,217,17,0,0,0,217,17,0,0
USC00057936,40.4883,-106.8233,2092.8,727003,0,217,17,0,0,0,217,17,0,0
USC00057936,40.4883,-106.8233,2092.8,727005,0,217,17,0,0,0,217,17,0,0
USC00057936,40.4883,-106.8233,2092.8,727007,0,217,17,0,0,0,217,17,0,0
USC00057936,40.4883,-106.8233,2092.8,727009,0,217,17,0,0,0,217,17,0,0
USC00057936,40.4883,-106.8233,2092.8,727011,0,217,17,0,0,0,217,17,0,0
USC00057936,40.4883,-106.8233,2092.8,727013,0,217,17,0,0,0,261,6,0,0
USC00057936,40.4883,-106.8233,2092.8,727015,0,261,6,0,0,0,261,6,0,0
USC00057936,40.4883,-106.8233,2092.8,727017,0,261,6,0,0,0,261,6,0,0
USC00057936,40.4883,-106.8233,2092.8,727019,0,261,6,0,0,0,261,6,0,0
USC00057936,40.4883,-106.8233,2092.8,727021,0,261,6,0,0,0,261,6,0,0
USC00057936,40.4883,-106.8233,2092.8,727023,0,261,6,0,0,0,261,6,0,0
USC00057936,40.4883,-106.8233,2092.8,727025,0,261,6,0,0,0,261,6,0,0
USC00057936,40.4883,-106.8233,2092.8,727027,0,261,6,0,0,0,261,6,0,0
USC00057936,40.4883,-106.8233,2092.8,727029,0,261,6,0,0,0,261,6,0,0
USC00057936,40.4883,-106.8233,2092.8,727031,0,261,6,0,0,0,261,6,0,0
USC00057936,40.4883,-106.8233,2092.8,727033,0,261,6,0,0,0,261,6,0,0
USC00057936,40.4883,-106.8233,2092.8,727035,0,261,6,0,0,0,261,6,0,0
USC00057936,40.4883,-106.8233,2092.8,727037,0,261,6,0,0,0,261,6,0,0
