,STATION,LAT,LON,ELEV,DATE,PRCP,TMAX,TMIN,SNOW,SNWD
969376,USC00447338,36.9769,-79.8961,400.8,735968,5,144,39,0,0
969430,USC00447338,36.9769,-79.8961,400.8,735969,5,144,39,0,0
969484,USC00447338,36.9769,-79.8961,400.8,735970,5,144,39,0,0
969538,USC00447338,36.9769,-79.8961,400.8,735971,5,144,39,0,0
969592,USC00447338,36.9769,-79.8961,400.8,735972,5,144,39,0,0
969646,USC00447338,36.9769,-79.8961,400.8,735973,5,144,39,0,0
969700,USC00447338,36.9769,-79.8961,400.8,735974,5,144,39,0,0
969754,USC00447338,36.9769,-79.8961,400.8,735975,5,144,39,0,0
969808,USC00447338,36.9769,-79.8961,400.8,735976,5,144,39,0,0
969862,USC00447338,36.9769,-79.8961,400.8,735977,5,144,39,0,0
969916,USC00447338,36.9769,-79.8961,400.8,735978,5,144,39,0,0
969970,USC00447338,36.9769,-79.8961,400.8,735979,5,144,39,0,0
970024,USC00447338,36.9769,-79.8961,400.8,735980,5,144,39,0,0
970078,USC00447338,36.9769,-79.8961,400.8,735981,5,144,39,0,0
970132,USC00447338,36.9769,-79.8961,400.8,735982,5,144,39,0,0
970186,USC00447338,36.9769,-79.8961,400.8,735983,5,144,39,0,0
970240,USC00447338,36.9769,-79.8961,400.8,735984,5,144,39,0,0
970294,USC00447338,36.9769,-79.8961,400.8,735985,5,144,39,0,0
970348,USC00447338,36.9769,-79.8961,400.8,735986,5,144,39,0,0
970402,USC00447338,36.9769,-79.8961,400.8,735987,5,144,39,0,0
970456,USC00447338,36.9769,-79.8961,400.8,735988,5,144,39,0,0
970510,USC00447338,36.9769,-79.8961,400.8,735989,5,144,39,0,0
970564,USC00447338,36.9769,-79.8961,400.8,735990,5,144,39,0,0
970618,USC00447338,36.9769,-79.8961,400.8,735991,5,144,39,0,0
970672,USC00447338,36.9769,-79.8961,400.8,735992,5,144,39,0,0
970726,USC00447338,36.9769,-79.8961,400.8,735993,5,144,39,0,0
970780,USC00447338,36.9769,-79.8961,400.8,735994,5,144,39,0,0
970841,USC00447338,36.9769,-79.8961,400.8,735995,0,161,-28,0,51
970901,USC00447338,36.9769,-79.8961,400.8,735996,0,161,-28,0,51
970961,USC00447338,36.9769,-79.8961,400.8,735997,0,161,-28,0,51
971021,USC00447338,36.9769,-79.8961,400.8,735998,0,161,-28,0,51
971081,USC00447338,36.9769,-79.8961,400.8,735999,0,161,-28,0,51
971141,USC00447338,36.9769,-79.8961,400.8,736000,0,161,-28,0,51
971201,USC00447338,36.9769,-79.8961,400.8,736001,0,161,-28,0,51
971261,USC00447338,36.9769,-79.8961,400.8,736002,0,161,-28,0,51
971321,USC00447338,36.9769,-79.8961,400.8,736003,0,161,-28,0,51
971381,USC00447338,36.9769,-79.8961,400.8,736004,0,161,-28,0,51
971441,USC00447338,36.9769,-79.8961,400.8,736005,0,161,-28,0,51
971501,USC00447338,36.9769,-79.8961,400.8,736006,0,161,-28,0,51
971561,USC00447338,36.9769,-79.8961,400.8,736007,0,161,-28,0,51
971621,USC00447338,36.9769,-79.8961,400.8,736008,0,161,-28,0,51
971681,USC00447338,36.9769,-79.8961,400.8,736009,0,161,-28,0,51
971741,USC00447338,36.9769,-79.8961,400.8,736010,0,161,-28,0,51
971801,USC00447338,36.9769,-79.8961,400.8,736011,0,161,-28,0,51
971861,USC00447338,36.9769,-79.8961,400.8,736012,0,161,-28,0,51
971921,USC00447338,36.9769,-79.8961,400.8,736013,0,161,-28,0,51
971981,USC00447338,36.9769,-79.8961,400.8,736014,0,161,-28,0,51
972041,USC00447338,36.9769,-79.8961,400.8,736015,0,161,-28,0,51
972101,USC00447338,36.9769,-79.8961,400.8,736016,0,161,-28,0,51
972161,USC00447338,36.9769,-79.8961,400.8,736017,0,161,-28,0,51
972221,USC00447338,36.9769,-79.8961,400.8,736018,0,161,-28,0,51
972281,USC00447338,36.9769,-79.8961,400.8,736019,0,161,-28,0,51
972341,USC00447338,36.9769,-79.8961,400.8,736020,0,161,-28,0,51
972401,USC00447338,36.9769,-79.8961,400.8,736021,0,161,-28,0,51
972461,USC00447338,36.9769,-79.8961,400.8,736022,0,161,-28,0,51
972521,USC00447338,36.9769,-79.8961,400.8,736023,0,161,-28,0,51
972578,USC00447338,36.9769,-79.8961,400.8,736024,0,200,-11,0,0
972637,USC00447338,36.9769,-79.8961,400.8,736025,0,200,-11,0,0
972696,USC00447338,36.9769,-79.8961,400.8,736026,0,200,-11,0,0
972755,USC00447338,36.9769,-79.8961,400.8,736027,0,200,-11,0,0
972814,USC00447338,36.9769,-79.8961,400.8,736028,0,200,-11,0,0
972873,USC00447338,36.9769,-79.8961,400.8,736029,0,200,-11,0,0
972932,USC00447338,36.9769,-79.8961,400.8,736030,0,200,-11,0,0
972991,USC00447338,36.9769,-79.8961,400.8,736031,0,200,-11,0,0
973050,USC00447338,36.9769,-79.8961,400.8,736032,0,200,-11,0,0
973109,USC00447338,36.9769,-79.8961,400.8,736033,0,200,-11,0,0
973168,USC00447338,36.9769,-79.8961,400.8,736034,0,200,-11,0,0
973227,USC00447338,36.9769,-79.8961,400.8,736035,0,200,-11,0,0
973286,USC00447338,36.9769,-79.8961,400.8,736036,0,200,-11,0,0
973345,USC00447338,36.9769,-79.8961,400.8,736037,0,200,-11,0,0
973404,USC00447338,36.9769,-79.8961,400.8,736038,0,200,-11,0,0
973463,USC00447338,36.9769,-79.8961,400.8,736039,0,200,-11,0,0
973522,USC00447338,36.9769,-79.8961,400.8,736040,0,200,-11,0,0
973581,USC00447338,36.9769,-79.8961,400.8,736041,0,200,-11,0,0
973640,USC00447338,36.9769,-79.8961,400.8,736042,0,200,-11,0,0
973699,USC00447338,36.9769,-79.8961,400.8,736043,0,200,-11,0,0
973758,USC00447338,36.9769,-79.8961,400.8,736044,0,200,-11,0,0
973817,USC00447338,36.9769,-79.8961,400.8,736045,0,200,-11,0,0
973876,USC00447338,36.9769,-79.8961,400.8,736046,0,200,-11,0,0
973935,USC00447338,36.9769,-79.8961,400.8,736047,0,200,-11,0,0
973994,USC00447338,36.9769,-79.8961,400.8,736048,0,200,-11,0,0
974053,USC00447338,36.9769,-79.8961,400.8,736049,0,200,-11,0,0
974112,USC00447338,36.9769,-79.8961,400.8,736050,0,200,-11,0,0
974171,USC00447338,36.9769,-79.8961,400.8,736051,0,200,-11,0,0
974230,USC00447338,36.9769,-79.8961,400.8,736052,0,200,-11,0,0
974289,USC00447338,36.9769,-79.8961,400.8,736053,0,200,-11,0,0
974348,USC00447338,36.9769,-79.8961,400.8,736054,0,200,-11,0,0
974400,USC00447338,36.9769,-79.8961,400.8,736055,160,206,133,0,0
974451,USC00447338,36.9769,-79.8961,400.8,736056,160,206,133,0,0
974502,USC00447338,36.9769,-79.8961,400.8,736057,160,206,133,0,0
974553,USC00447338,36.9769,-79.8961,400.8,736058,160,206,133,0,0
974604,USC00447338,36.9769,-79.8961,400.8,736059,160,206,133,0,0
974655,USC00447338,36.9769,-79.8961,400.8,736060,160,206,133,0,0
974706,USC00447338,36.9769,-79.8961,400.8,736061,160,206,133,0,0
974757,USC00447338,36.9769,-79.8961,400.8,736062,160,206,133,0,0
974808,USC00447338,36.9769,-79.8961,400.8,736063,160,206,133,0,0
974859,USC00447338,36.9769,-79.8961,400.8,736064,160,206,133,0,0
974910,USC00447338,36.9769,-79.8961,400.8,736065,160,206,133,0,0
974961,USC00447338,36.9769,-79.8961,400.8,736066,160,206,133,0,0
975012,USC00447338,36.9769,-79.8961,400.8,736067,160,206,133,0,0
975063,USC00447338,36.9769,-79.8961,400.8,736068,160,206,133,0,0
975114,USC00447338,36.9769,-79.8961,400.8,736069,160,206,133,0,0
975165,USC00447338,36.9769,-79.8961,400.8,736070,160,206,133,0,0
975216,USC00447338,36.9769,-79.8961,400.8,736071,160,206,133,0,0
975267,USC00447338,36.9769,-79.8961,400.8,736072,160,206,133,0,0
975318,USC00447338,36.9769,-79.8961,400.8,736073,160,206,133,0,0
975369,USC00447338,36.9769,-79.8961,400.8,736074,160,206,133,0,0
975420,USC00447338,36.9769,-79.8961,400.8,736075,160,206,133,0,0
975471,USC00447338,36.9769,-79.8961,400.8,736076,160,206,133,0,0
975522,USC00447338,36.9769,-79.8961,400.8,736077,160,206,133,0,0
975573,USC00447338,36.9769,-79.8961,400.8,736078,160,206,133,0,0
975624,USC00447338,36.9769,-79.8961,400.8,736079,160,206,133,0,0
975675,USC00447338,36.9769,-79.8961,400.8,736080,160,206,133,0,0
975726,USC00447338,36.9769,-79.8961,400.8,736081,160,206,133,0,0
975777,USC00447338,36.9769,-79.8961,400.8,736082,160,206,133,0,0
975828,USC00447338,36.9769,-79.8961,400.8,736083,160,206,133,0,0
975879,USC00447338,36.9769,-79.8961,400.8,736084,160,206,133,0,0
975933,USC00447338,36.9769,-79.8961,400.8,736085,99,133,122,0,0
975988,USC00447338,36.9769,-79.8961,400.8,736086,99,133,122,0,0
976043,USC00447338,36.9769,-79.8961,400.8,736087,99,133,122,0,0
976098,USC00447338,36.9769,-79.8961,400.8,736088,99,133,122,0,0
976153,USC00447338,36.9769,-79.8961,400.8,736089,99,133,122,0,0
976208,USC00447338,36.9769,-79.8961,400.8,736090,99,133,122,0,0
976263,USC00447338,36.9769,-79.8961,400.8,736091,99,133,122,0,0
976318,USC00447338,36.9769,-79.8961,400.8,736092,99,133,122,0,0
976373,USC00447338,36.9769,-79.8961,400.8,736093,99,133,122,0,0
976428,USC00447338,36.9769,-79.8961,400.8,736094,99,133,122,0,0
976483,USC00447338,36.9769,-79.8961,400.8,736095,99,133,122,0,0
976538,USC00447338,36.9769,-79.8961,400.8,736096,99,133,122,0,0
976593,USC00447338,36.9769,-79.8961,400.8,736097,99,133,122,0,0
976648,USC00447338,36.9769,-79.8961,400.8,736098,99,133,122,0,0
976703,USC00447338,36.9769,-79.8961,400.8,736099,99,133,122,0,0
976758,USC00447338,36.9769,-79.8961,400.8,736100,99,133,122,0,0
976813,USC00447338,36.9769,-79.8961,400.8,736101,99,133,122,0,0
976868,USC00447338,36.9769,-79.8961,400.8,736102,99,133,122,0,0
976923,USC00447338,36.9769,-79.8961,400.8,736103,99,133,122,0,0
976978,USC00447338,36.9769,-79.8961,400.8,736104,99,133,122,0,0
977033,USC00447338,36.9769,-79.8961,400.8,736105,99,133,122,0,0
977088,USC00447338,36.9769,-79.8961,400.8,736106,99,133,122,0,0
977143,USC00447338,36.9769,-79.8961,400.8,736107,99,133,122,0,0
977198,USC00447338,36.9769,-79.8961,400.8,736108,99,133,122,0,0
977253,USC00447338,36.9769,-79.8961,400.8,736109,99,133,122,0,0
977308,USC00447338,36.9769,-79.8961,400.8,736110,99,133,122,0,0
977363,USC00447338,36.9769,-79.8961,400.8,736111,99,133,122,0,0
977418,USC00447338,36.9769,-79.8961,400.8,736112,99,133,122,0,0
977473,USC00447338,36.9769,-79.8961,400.8,736113,99,133,122,0,0
977528,USC00447338,36.9769,-79.8961,400.8,736114,99,133,122,0,0
977583,USC00447338,36.9769,-79.8961,400.8,736115,99,133,122,0,0
977640,USC00447338,36.9769,-79.8961,400.8,736116,0,289,161,0,0
977696,USC00447338,36.9769,-79.8961,400.8,736117,0,289,161,0,0
977752,USC00447338,36.9769,-79.8961,400.8,736118,0,289,161,0,0
977808,USC00447338,36.9769,-79.8961,400.8,736119,0,289,161,0,0
977864,USC00447338,36.9769,-79.8961,400.8,736120,0,289,161,0,0
977920,USC00447338,36.9769,-79.8961,400.8,736121,0,289,161,0,0
977976,USC00447338,36.9769,-79.8961,400.8,736122,0,289,161,0,0
978032,USC00447338,36.9769,-79.8961,400.8,736123,0,289,161,0,0
978088,USC00447338,36.9769,-79.8961,400.8,736124,0,289,161,0,0
978144,USC00447338,36.9769,-79.8961,400.8,736125,0,289,161,0,0
978200,USC00447338,36.9769,-79.8961,400.8,736126,0,289,161,0,0
978256,USC00447338,36.9769,-79.8961,400.8,736127,0,289,161,0,0
978312,USC00447338,36.9769,-79.8961,400.8,736128,0,289,161,0,0
978368,USC00447338,36.9769,-79.8961,400.8,736129,0,289,161,0,0
978424,USC00447338,36.9769,-79.8961,400.8,736130,0,289,161,0,0
978480,USC00447338,36.9769,-79.8961,400.8,736131,0,289,161,0,0
978536,USC00447338,36.9769,-79.8961,400.8,736132,0,289,161,0,0
978592,USC00447338,36.9769,-79.8961,400.8,736133,0,289,161,0,0
978648,USC00447338,36.9769,-79.8961,400.8,736134,0,289,161,0,0
978704,USC00447338,36.9769,-79.8961,400.8,736135,0,289,161,0,0
978760,USC00447338,36.9769,-79.8961,400.8,736136,0,289,161,0,0
978816,USC00447338,36.9769,-79.8961,400.8,736137,0,289,161,0,0
978872,USC00447338,36.9769,-79.8961,400.8,736138,0,289,161,0,0
978928,USC00447338,36.9769,-79.8961,400.8,736139,0,289,161,0,0
978984,USC00447338,36.9769,-79.8961,400.8,736140,0,289,161,0,0
979040,USC00447338,36.9769,-79.8961,400.8,736141,0,289,161,0,0
979096,USC00447338,36.9769,-79.8961,400.8,736142,0,289,161,0,0
979152,USC00447338,36.9769,-79.8961,400.8,736143,0,289,161,0,0
979208,USC00447338,36.9769,-79.8961,400.8,736144,0,289,161,0,0
979264,USC00447338,36.9769,-79.8961,400.8,736145,0,289,161,0,0
979321,USC00447338,36.9769,-79.8961,400.8,736146,13,272,178,0,0
979379,USC00447338,36.9769,-79.8961,400.8,736147,13,272,178,0,0
979437,USC00447338,36.9769,-79.8961,400.8,736148,13,272,178,0,0
979495,USC00447338,36.9769,-79.8961,400.8,736149,13,272,178,0,0
979553,USC00447338,36.9769,-79.8961,400.8,736150,13,272,178,0,0
979611,USC00447338,36.9769,-79.8961,400.8,736151,13,272,178,0,0
979669,USC00447338,36.9769,-79.8961,400.8,736152,13,272,178,0,0
979727,USC00447338,36.9769,-79.8961,400.8,736153,13,272,178,0,0
979785,USC00447338,36.9769,-79.8961,400.8,736154,13,272,178,0,0
979843,USC00447338,36.9769,-79.8961,400.8,736155,13,272,178,0,0
979901,USC00447338,36.9769,-79.8961,400.8,736156,13,272,178,0,0
979959,USC00447338,36.9769,-79.8961,400.8,736157,13,272,178,0,0
980017,USC00447338,36.9769,-79.8961,400.8,736158,13,272,178,0,0
980075,USC00447338,36.9769,-79.8961,400.8,736159,13,272,178,0,0
980133,USC00447338,36.9769,-79.8961,400.8,736160,13,272,178,0,0
980191,USC00447338,36.9769,-79.8961,400.8,736161,13,272,178,0,0
980249,USC00447338,36.9769,-79.8961,400.8,736162,13,272,178,0,0
980307,USC00447338,36.9769,-79.8961,400.8,736163,13,272,178,0,0
980365,USC00447338,36.9769,-79.8961,400.8,736164,13,272,178,0,0
980423,USC00447338,36.9769,-79.8961,400.8,736165,13,272,178,0,0
980481,USC00447338,36.9769,-79.8961,400.8,736166,13,272,178,0,0
980539,USC00447338,36.9769,-79.8961,400.8,736167,13,272,178,0,0
980597,USC00447338,36.9769,-79.8961,400.8,736168,13,272,178,0,0
980655,USC00447338,36.9769,-79.8961,400.8,736169,13,272,178,0,0
980713,USC00447338,36.9769,-79.8961,400.8,736170,13,272,178,0,0
980771,USC00447338,36.9769,-79.8961,400.8,736171,13,272,178,0,0
980829,USC00447338,36.9769,-79.8961,400.8,736172,13,272,178,0,0
980887,USC00447338,36.9769,-79.8961,400.8,736173,13,272,178,0,0
980945,USC00447338,36.9769,-79.8961,400.8,736174,13,272,178,0,0
981003,USC00447338,36.9769,-79.8961,400.8,736175,13,272,178,0,0
981061,USC00447338,36.9769,-79.8961,400.8,736176,13,272,178,0,0
981117,USC00447338,36.9769,-79.8961,400.8,736177,79,311,206,0,0
981173,USC00447338,36.9769,-79.8961,400.8,736178,79,311,206,0,0
981229,USC00447338,36.9769,-79.8961,400.8,736179,79,311,206,0,0
981285,USC00447338,36.9769,-79.8961,400.8,736180,79,311,206,0,0
981341,USC00447338,36.9769,-79.8961,400.8,736181,79,311,206,0,0
981397,USC00447338,36.9769,-79.8961,400.8,736182,79,311,206,0,0
981453,USC00447338,36.9769,-79.8961,400.8,736183,79,311,206,0,0
981509,USC00447338,36.9769,-79.8961,400.8,736184,79,311,206,0,0
981565,USC00447338,36.9769,-79.8961,400.8,736185,79,311,206,0,0
981621,USC00447338,36.9769,-79.8961,400.8,736186,79,311,206,0,0
981677,USC00447338,36.9769,-79.8961,400.8,736187,79,311,206,0,0
981733,USC00447338,36.9769,-79.8961,400.8,736188,79,311,206,0,0
981789,USC00447338,36.9769,-79.8961,400.8,736189,79,311,206,0,0
981845,USC00447338,36.9769,-79.8961,400.8,736190,79,311,206,0,0
981901,USC00447338,36.9769,-79.8961,400.8,736191,79,311,206,0,0
981957,USC00447338,36.9769,-79.8961,400.8,736192,79,311,206,0,0
982013,USC00447338,36.9769,-79.8961,400.8,736193,79,311,206,0,0
982069,USC00447338,36.9769,-79.8961,400.8,736194,79,311,206,0,0
982125,USC00447338,36.9769,-79.8961,400.8,736195,79,311,206,0,0
982181,USC00447338,36.9769,-79.8961,400.8,736196,79,311,206,0,0
982237,USC00447338,36.9769,-79.8961,400.8,736197,79,311,206,0,0
982293,USC00447338,36.9769,-79.8961,400.8,736198,79,311,206,0,0
982349,USC00447338,36.9769,-79.8961,400.8,736199,79,311,206,0,0
982405,USC00447338,36.9769,-79.8961,400.8,736200,79,311,206,0,0
982461,USC00447338,36.9769,-79.8961,400.8,736201,79,311,206,0,0
982517,USC00447338,36.9769,-79.8961,400.8,736202,79,311,206,0,0
982573,USC00447338,36.9769,-79.8961,400.8,736203,79,311,206,0,0
982629,USC00447338,36.9769,-79.8961,400.8,736204,79,311,206,0,0
982685,USC00447338,36.9769,-79.8961,400.8,736205,79,311,206,0,0
982741,USC00447338,36.9769,-79.8961,400.8,736206,79,311,206,0,0
982797,USC00447338,36.9769,-79.8961,400.8,736207,79,311,206,0,0
982857,USC00447338,36.9769,-79.8961,400.8,736208,208,322,189,0,0
982917,USC00447338,36.9769,-79.8961,400.8,736209,208,322,189,0,0
982977,USC00447338,36.9769,-79.8961,400.8,736210,208,322,189,0,0
983037,USC00447338,36.9769,-79.8961,400.8,736211,208,322,189,0,0
983097,USC00447338,36.9769,-79.8961,400.8,736212,208,322,189,0,0
983157,USC00447338,36.9769,-79.8961,400.8,736213,208,322,189,0,0
983217,USC00447338,36.9769,-79.8961,400.8,736214,208,322,189,0,0
983277,USC00447338,36.9769,-79.8961,400.8,736215,208,322,189,0,0
983337,USC00447338,36.9769,-79.8961,400.8,736216,208,322,189,0,0
983397,USC00447338,36.9769,-79.8961,400.8,736217,208,322,189,0,0
983457,USC00447338,36.9769,-79.8961,400.8,736218,208,322,189,0,0
983517,USC00447338,36.9769,-79.8961,400.8,736219,208,322,189,0,0
983577,USC00447338,36.9769,-79.8961,400.8,736220,208,322,189,0,0
983637,USC00447338,36.9769,-79.8961,400.8,736221,208,322,189,0,0
983697,USC00447338,36.9769,-79.8961,400.8,736222,208,322,189,0,0
983757,USC00447338,36.9769,-79.8961,400.8,736223,208,322,189,0,0
983817,USC00447338,36.9769,-79.8961,400.8,736224,208,322,189,0,0
983877,USC00447338,36.9769,-79.8961,400.8,736225,208,322,189,0,0
983937,USC00447338,36.9769,-79.8961,400.8,736226,208,322,189,0,0
983997,USC00447338,36.9769,-79.8961,400.8,736227,208,322,189,0,0
984057,USC00447338,36.9769,-79.8961,400.8,736228,208,322,189,0,0
984117,USC00447338,36.9769,-79.8961,400.8,736229,208,322,189,0,0
984177,USC00447338,36.9769,-79.8961,400.8,736230,208,322,189,0,0
984237,USC00447338,36.9769,-79.8961,400.8,736231,208,322,189,0,0
984297,USC00447338,36.9769,-79.8961,400.8,736232,208,322,189,0,0
984357,USC00447338,36.9769,-79.8961,400.8,736233,208,322,189,0,0
984417,USC00447338,36.9769,-79.8961,400.8,736234,208,322,189,0,0
984477,USC00447338,36.9769,-79.8961,400.8,736235,208,322,189,0,0
984537,USC00447338,36.9769,-79.8961,400.8,736236,208,322,189,0,0
984597,USC00447338,36.9769,-79.8961,400.8,736237,208,322,189,0,0
984650,USC00447338,36.9769,-79.8961,400.8,736238,104,211,133,0,0
984703,USC00447338,36.9769,-79.8961,400.8,736239,104,211,133,0,0
984756,USC00447338,36.9769,-79.8961,400.8,736240,104,211,133,0,0
984809,USC00447338,36.9769,-79.8961,400.8,736241,104,211,133,0,0
984862,USC00447338,36.9769,-79.8961,400.8,736242,104,211,133,0,0
984915,USC00447338,36.9769,-79.8961,400.8,736243,104,211,133,0,0
984968,USC00447338,36.9769,-79.8961,400.8,736244,104,211,133,0,0
985021,USC00447338,36.9769,-79.8961,400.8,736245,104,211,133,0,0
985074,USC00447338,36.9769,-79.8961,400.8,736246,104,211,133,0,0
985127,USC00447338,36.9769,-79.8961,400.8,736247,104,211,133,0,0
985180,USC00447338,36.9769,-79.8961,400.8,736248,104,211,133,0,0
985233,USC00447338,36.9769,-79.8961,400.8,736249,104,211,133,0,0
985286,USC00447338,36.9769,-79.8961,400.8,736250,104,211,133,0,0
985339,USC00447338,36.9769,-79.8961,400.8,736251,104,211,133,0,0
985392,USC00447338,36.9769,-79.8961,400.8,736252,104,211,133,0,0
985445,USC00447338,36.9769,-79.8961,400.8,736253,104,211,133,0,0
985498,USC00447338,36.9769,-79.8961,400.8,736254,104,211,133,0,0
985551,USC00447338,36.9769,-79.8961,400.8,736255,104,211,133,0,0
985604,USC00447338,36.9769,-79.8961,400.8,736256,104,211,133,0,0
985657,USC00447338,36.9769,-79.8961,400.8,736257,104,211,133,0,0
985710,USC00447338,36.9769,-79.8961,400.8,736258,104,211,133,0,0
985763,USC00447338,36.9769,-79.8961,400.8,736259,104,211,133,0,0
985816,USC00447338,36.9769,-79.8961,400.8,736260,104,211,133,0,0
985869,USC00447338,36.9769,-79.8961,400.8,736261,104,211,133,0,0
985922,USC00447338,36.9769,-79.8961,400.8,736262,104,211,133,0,0
985975,USC00447338,36.9769,-79.8961,400.8,736263,104,211,133,0,0
986028,USC00447338,36.9769,-79.8961,400.8,736264,104,211,133,0,0
986081,USC00447338,36.9769,-79.8961,400.8,736265,104,211,133,0,0
986134,USC00447338,36.9769,-79.8961,400.8,736266,104,211,133,0,0
986187,USC00447338,36.9769,-79.8961,400.8,736267,104,211,133,0,0
986240,USC00447338,36.9769,-79.8961,400.8,736268,104,211,133,0,0
986295,USC00447338,36.9769,-79.8961,400.8,736269,0,178,100,0,0
986350,USC00447338,36.9769,-79.8961,400.8,736270,0,178,100,0,0
986405,USC00447338,36.9769,-79.8961,400.8,736271,0,178,100,0,0
986460,USC00447338,36.9769,-79.8961,400.8,736272,0,178,100,0,0
986515,USC00447338,36.9769,-79.8961,400.8,736273,0,178,100,0,0
986570,USC00447338,36.9769,-79.8961,400.8,736274,0,178,100,0,0
986625,USC00447338,36.9769,-79.8961,400.8,736275,0,178,100,0,0
986680,USC00447338,36.9769,-79.8961,400.8,736276,0,178,100,0,0
986735,USC00447338,36.9769,-79.8961,400.8,736277,0,178,100,0,0
986790,USC00447338,36.9769,-79.8961,400.8,736278,0,178,100,0,0
986845,USC00447338,36.9769,-79.8961,400.8,736279,0,178,100,0,0
986900,USC00447338,36.9769,-79.8961,400.8,736280,0,178,100,0,0
986955,USC00447338,36.9769,-79.8961,400.8,736281,0,178,100,0,0
987010,USC00447338,36.9769,-79.8961,400.8,736282,0,178,100,0,0
987065,USC00447338,36.9769,-79.8961,400.8,736283,0,178,100,0,0
987120,USC00447338,36.9769,-79.8961,400.8,736284,0,178,100,0,0
987175,USC00447338,36.9769,-79.8961,400.8,736285,0,178,100,0,0
987230,USC00447338,36.9769,-79.8961,400.8,736286,0,178,100,0,0
987285,USC00447338,36.9769,-79.8961,400.8,736287,0,178,100,0,0
987340,USC00447338,36.9769,-79.8961,400.8,736288,0,178,100,0,0
987395,USC00447338,36.9769,-79.8961,400.8,736289,0,178,100,0,0
987450,USC00447338,36.9769,-79.8961,400.8,736290,0,178,100,0,0
987505,USC00447338,36.9769,-79.8961,400.8,736291,0,178,100,0,0
987560,USC00447338,36.9769,-79.8961,400.8,736292,0,178,100,0,0
987615,USC00447338,36.9769,-79.8961,400.8,736293,0,178,100,0,0
987670,USC00447338,36.9769,-79.8961,400.8,736294,0,178,100,0,0
987725,USC00447338,36.9769,-79.8961,400.8,736295,0,178,100,0,0
987780,USC00447338,36.9769,-79.8961,400.8,736296,0,178,100,0,0
987835,USC00447338,36.9769,-79.8961,400.8,736297,0,178,100,0,0
987890,USC00447338,36.9769,-79.8961,400.8,736298,0,178,100,0,0
987948,USC00447338,36.9769,-79.8961,400.8,736299,0,206,72,0,0
988005,USC00447338,36.9769,-79.8961,400.8,736300,0,206,72,0,0
988062,USC00447338,36.9769,-79.8961,400.8,736301,0,206,72,0,0
988119,USC00447338,36.9769,-79.8961,400.8,736302,0,206,72,0,0
988176,USC00447338,36.9769,-79.8961,400.8,736303,0,206,72,0,0
988233,USC00447338,36.9769,-79.8961,400.8,736304,0,206,72,0,0
988290,USC00447338,36.9769,-79.8961,400.8,736305,0,206,72,0,0
988347,USC00447338,36.9769,-79.8961,400.8,736306,0,206,72,0,0
988404,USC00447338,36.9769,-79.8961,400.8,736307,0,206,72,0,0
988461,USC00447338,36.9769,-79.8961,400.8,736308,0,206,72,0,0
988518,USC00447338,36.9769,-79.8961,400.8,736309,0,206,72,0,0
988575,USC00447338,36.9769,-79.8961,400.8,736310,0,206,72,0,0
988632,USC00447338,36.9769,-79.8961,400.8,736311,0,206,72,0,0
988689,USC00447338,36.9769,-79.8961,400.8,736312,0,206,72,0,0
988746,USC00447338,36.9769,-79.8961,400.8,736313,0,206,72,0,0
988803,USC00447338,36.9769,-79.8961,400.8,736314,0,206,72,0,0
988860,USC00447338,36.9769,-79.8961,400.8,736315,0,206,72,0,0
988917,USC00447338,36.9769,-79.8961,400.8,736316,0,206,72,0,0
988974,USC00447338,36.9769,-79.8961,400.8,736317,0,206,72,0,0
989031,USC00447338,36.9769,-79.8961,400.8,736318,0,206,72,0,0
989088,USC00447338,36.9769,-79.8961,400.8,736319,0,206,72,0,0
989145,USC00447338,36.9769,-79.8961,400.8,736320,0,206,72,0,0
989202,USC00447338,36.9769,-79.8961,400.8,736321,0,206,72,0,0
989259,USC00447338,36.9769,-79.8961,400.8,736322,0,206,72,0,0
989316,USC00447338,36.9769,-79.8961,400.8,736323,0,206,72,0,0
989373,USC00447338,36.9769,-79.8961,400.8,736324,0,206,72,0,0
989430,USC00447338,36.9769,-79.8961,400.8,736325,0,206,72,0,0
989487,USC00447338,36.9769,-79.8961,400.8,736326,0,206,72,0,0
989544,USC00447338,36.9769,-79.8961,400.8,736327,0,206,72,0,0
989601,USC00447338,36.9769,-79.8961,400.8,736328,0,206,72,0,0
989658,USC00447338,36.9769,-79.8961,400.8,736329,0,206,72,0,0
989712,USC00447338,36.9769,-79.8961,400.8,736330,5,56,-61,0,0
989767,USC00447338,36.9769,-79.8961,400.8,736331,5,56,-61,0,0
989822,USC00447338,36.9769,-79.8961,400.8,736332,5,56,-61,0,0
989877,USC00447338,36.9769,-79.8961,400.8,736333,5,56,-61,0,0
989932,USC00447338,36.9769,-79.8961,400.8,736334,5,56,-61,0,0
989987,USC00447338,36.9769,-79.8961,400.8,736335,5,56,-61,0,0
990042,USC00447338,36.9769,-79.8961,400.8,736336,5,56,-61,0,0
990097,USC00447338,36.9769,-79.8961,400.8,736337,5,56,-61,0,0
990152,USC00447338,36.9769,-79.8961,400.8,736338,5,56,-61,0,0
990207,USC00447338,36.9769,-79.8961,400.8,736339,5,56,-61,0,0
990262,USC00447338,36.9769,-79.8961,400.8,736340,5,56,-61,0,0
990317,USC00447338,36.9769,-79.8961,400.8,736341,5,56,-61,0,0
990372,USC00447338,36.9769,-79.8961,400.8,736342,5,56,-61,0,0
